RDF Type	Class type	Parent	ID	See Also	Label	Part1	Part2L	Part2B	Part3	Scope	Type	Comment	Definition	Editors Note	Citation
owl:Class	subclass	lang:0000001	lang:1001992		Gal				gap	I	L		Gal language		
owl:Class	subclass	lang:0000001	lang:1001993		Gata'				gaq	I	L		Gata' language		
owl:Class	subclass	lang:0000001	lang:1001994		Galeya				gar	I	L		Galeya language		
owl:Class	subclass	lang:0000001	lang:1001995		Adiwasi Garasia				gas	I	L		Adiwasi Garasia language		
owl:Class	subclass	lang:0000001	lang:1001996		Kenati				gat	I	L		Kenati language		
owl:Class	subclass	lang:0000001	lang:1001997		Mudhili Gadaba				gau	I	L		Mudhili Gadaba language		
owl:Class	subclass	lang:0000001	lang:1001998		Nobonob				gaw	I	L		Nobonob language		
owl:Class	subclass	lang:0000001	lang:1001999		Borana-Arsi-Guji Oromo				gax	I	L		Borana-Arsi-Guji Oromo language		
owl:Class	subclass	lang:0000001	lang:1002000		Gayo		gay	gay	gay	I	L		Gayo language		
owl:Class	subclass	lang:0000001	lang:1002001		West Central Oromo				gaz	I	L		West Central Oromo language		
owl:Class	subclass	lang:0000001	lang:1002002		Gbaya (Central African Republic)		gba	gba	gba	M	L		Gbaya (Central African Republic) language		
owl:Class	subclass	lang:0000001	lang:1002003		Kaytetye				gbb	I	L		Kaytetye language		
owl:Class	subclass	lang:0000001	lang:1002004		Karajarri				gbd	I	L		Karajarri language		
owl:Class	subclass	lang:0000001	lang:1002005		Niksek				gbe	I	L		Niksek language		
owl:Class	subclass	lang:0000001	lang:1002006		Gaikundi				gbf	I	L		Gaikundi language		
owl:Class	subclass	lang:0000001	lang:1002007		Gbanziri				gbg	I	L		Gbanziri language		
owl:Class	subclass	lang:0000001	lang:1002008		Defi Gbe				gbh	I	L		Defi Gbe language		
owl:Class	subclass	lang:0000001	lang:1002009		Galela				gbi	I	L		Galela language		
owl:Class	subclass	lang:0000001	lang:1002010		Bodo Gadaba				gbj	I	L		Bodo Gadaba language		
owl:Class	subclass	lang:0000001	lang:1002011		Gaddi				gbk	I	L		Gaddi language		
owl:Class	subclass	lang:0000001	lang:1002012		Gamit				gbl	I	L		Gamit language		
owl:Class	subclass	lang:0000001	lang:1002013		Garhwali				gbm	I	L		Garhwali language		
owl:Class	subclass	lang:0000001	lang:1002014		Mo'da				gbn	I	L		Mo'da language		
owl:Class	subclass	lang:0000001	lang:1002015		Northern Grebo				gbo	I	L		Northern Grebo language		
owl:Class	subclass	lang:0000001	lang:1002016		Gbaya-Bossangoa				gbp	I	L		Gbaya-Bossangoa language		
owl:Class	subclass	lang:0000001	lang:1002017		Gbaya-Bozoum				gbq	I	L		Gbaya-Bozoum language		
owl:Class	subclass	lang:0000001	lang:1002018		Gbagyi				gbr	I	L		Gbagyi language		
owl:Class	subclass	lang:0000001	lang:1002019		Gbesi Gbe				gbs	I	L		Gbesi Gbe language		
owl:Class	subclass	lang:0000001	lang:1002020		Gagadu				gbu	I	L		Gagadu language		
owl:Class	subclass	lang:0000001	lang:1002021		Gbanu				gbv	I	L		Gbanu language		
owl:Class	subclass	lang:0000001	lang:1002022		Gabi-Gabi				gbw	I	L		Gabi-Gabi language		
owl:Class	subclass	lang:0000001	lang:1002023		Eastern Xwla Gbe				gbx	I	L		Eastern Xwla Gbe language		
owl:Class	subclass	lang:0000001	lang:1002024		Gbari				gby	I	L		Gbari language		
owl:Class	subclass	lang:0000001	lang:1002025		Zoroastrian Dari				gbz	I	L		Zoroastrian Dari language		
owl:Class	subclass	lang:0000001	lang:1002026		Mali				gcc	I	L		Mali language		
owl:Class	subclass	lang:0000001	lang:1002027		Ganggalida				gcd	I	E		Ganggalida language		
owl:Class	subclass	lang:0000001	lang:1002028		Galice				gce	I	E		Galice language		
owl:Class	subclass	lang:0000001	lang:1002029		Guadeloupean Creole French				gcf	I	L		Guadeloupean Creole French language		
owl:Class	subclass	lang:0000001	lang:1002030		Grenadian Creole English				gcl	I	L		Grenadian Creole English language		
owl:Class	subclass	lang:0000001	lang:1002031		Gaina				gcn	I	L		Gaina language		
owl:Class	subclass	lang:0000001	lang:1002032		Guianese Creole French				gcr	I	L		Guianese Creole French language		
owl:Class	subclass	lang:0000001	lang:1002033		Colonia Tovar German				gct	I	L		Colonia Tovar German language		
owl:Class	subclass	lang:0000001	lang:1002034		Gade Lohar				gda	I	L		Gade Lohar language		
owl:Class	subclass	lang:0000001	lang:1002035		Pottangi Ollar Gadaba				gdb	I	L		Pottangi Ollar Gadaba language		
owl:Class	subclass	lang:0000001	lang:1002036		Gugu Badhun				gdc	I	E		Gugu Badhun language		
owl:Class	subclass	lang:0000001	lang:1002037		Gedaged				gdd	I	L		Gedaged language		
owl:Class	subclass	lang:0000001	lang:1002038		Gude				gde	I	L		Gude language		
owl:Class	subclass	lang:0000001	lang:1002039		Guduf-Gava				gdf	I	L		Guduf-Gava language		
owl:Class	subclass	lang:0000001	lang:1002040		Ga'dang				gdg	I	L		Ga'dang language		
owl:Class	subclass	lang:0000001	lang:1002041		Gadjerawang				gdh	I	L		Gadjerawang language		
owl:Class	subclass	lang:0000001	lang:1002042		Gundi				gdi	I	L		Gundi language		
owl:Class	subclass	lang:0000001	lang:1002043		Gurdjar				gdj	I	L		Gurdjar language		
owl:Class	subclass	lang:0000001	lang:1002044		Gadang				gdk	I	L		Gadang language		
owl:Class	subclass	lang:0000001	lang:1002045		Dirasha				gdl	I	L		Dirasha language		
owl:Class	subclass	lang:0000001	lang:1002046		Laal				gdm	I	L		Laal language		
owl:Class	subclass	lang:0000001	lang:1002047		Umanakaina				gdn	I	L		Umanakaina language		
owl:Class	subclass	lang:0000001	lang:1002048		Ghodoberi				gdo	I	L		Ghodoberi language		
owl:Class	subclass	lang:0000001	lang:1002049		Mehri				gdq	I	L		Mehri language		
owl:Class	subclass	lang:0000001	lang:1002050		Wipi				gdr	I	L		Wipi language		
owl:Class	subclass	lang:0000001	lang:1002051		Ghandruk Sign Language				gds	I	L		Ghandruk Sign Language language		
owl:Class	subclass	lang:0000001	lang:1002052		Kungardutyi				gdt	I	E		Kungardutyi language		
owl:Class	subclass	lang:0000001	lang:1002053		Gudu				gdu	I	L		Gudu language		
owl:Class	subclass	lang:0000001	lang:1002054		Godwari				gdx	I	L		Godwari language		
owl:Class	subclass	lang:0000001	lang:1002055		Geruma				gea	I	L		Geruma language		
owl:Class	subclass	lang:0000001	lang:1002056		Kire				geb	I	L		Kire language		
owl:Class	subclass	lang:0000001	lang:1002057		Gboloo Grebo				gec	I	L		Gboloo Grebo language		
owl:Class	subclass	lang:0000001	lang:1002058		Gade				ged	I	L		Gade language		
owl:Class	subclass	lang:0000001	lang:1002059		Gengle				geg	I	L		Gengle language		
owl:Class	subclass	lang:0000001	lang:1002060		Hutterite German				geh	I	L		Hutterite German language		
owl:Class	subclass	lang:0000001	lang:1002061		Gebe				gei	I	L		Gebe language		
owl:Class	subclass	lang:0000001	lang:1002062		Gen				gej	I	L		Gen language		
owl:Class	subclass	lang:0000001	lang:1002063		Ywom				gek	I	L		Ywom language		
owl:Class	subclass	lang:0000001	lang:1002064		ut-Ma'in				gel	I	L		ut-Ma'in language		
owl:Class	subclass	lang:0000001	lang:1002065		Geme				geq	I	L		Geme language		
owl:Class	subclass	lang:0000001	lang:1002066		Geser-Gorom				ges	I	L		Geser-Gorom language		
owl:Class	subclass	lang:0000001	lang:1002067		Eviya				gev	I	L		Eviya language		
owl:Class	subclass	lang:0000001	lang:1002068		Gera				gew	I	L		Gera language		
owl:Class	subclass	lang:0000001	lang:1002069		Garre				gex	I	L		Garre language		
owl:Class	subclass	lang:0000001	lang:1002070		Enya				gey	I	L		Enya language		
owl:Class	subclass	lang:0000001	lang:1002071		Geez		gez	gez	gez	I	A		Geez language		
owl:Class	subclass	lang:0000001	lang:1002072		Patpatar				gfk	I	L		Patpatar language		
owl:Class	subclass	lang:0000001	lang:1002073		Gafat				gft	I	E		Gafat language		
owl:Class	subclass	lang:0000001	lang:1002074		Gao				gga	I	L		Gao language		
owl:Class	subclass	lang:0000001	lang:1002075		Gbii				ggb	I	L		Gbii language		
owl:Class	subclass	lang:0000001	lang:1002076		Gugadj				ggd	I	E		Gugadj language		
owl:Class	subclass	lang:0000001	lang:1002077		Gurr-goni				gge	I	L		Gurr-goni language		
owl:Class	subclass	lang:0000001	lang:1002078		Gurgula				ggg	I	L		Gurgula language		
owl:Class	subclass	lang:0000001	lang:1002079		Kungarakany				ggk	I	E		Kungarakany language		
owl:Class	subclass	lang:0000001	lang:1002080		Ganglau				ggl	I	L		Ganglau language		
owl:Class	subclass	lang:0000001	lang:1002081		Gitua				ggt	I	L		Gitua language		
owl:Class	subclass	lang:0000001	lang:1002082		Gagu				ggu	I	L		Gagu language		
owl:Class	subclass	lang:0000001	lang:1002083		Gogodala				ggw	I	L		Gogodala language		
owl:Class	subclass	lang:0000001	lang:1002084		Ghadamès				gha	I	L		Ghadamès language		
owl:Class	subclass	lang:0000001	lang:1002085		Hiberno-Scottish Gaelic				ghc	I	H		Hiberno-Scottish Gaelic language		
owl:Class	subclass	lang:0000001	lang:1002086		Southern Ghale				ghe	I	L		Southern Ghale language		
owl:Class	subclass	lang:0000001	lang:1002087		Northern Ghale				ghh	I	L		Northern Ghale language		
owl:Class	subclass	lang:0000001	lang:1002088		Geko Karen				ghk	I	L		Geko Karen language		
owl:Class	subclass	lang:0000001	lang:1002089		Ghulfan				ghl	I	L		Ghulfan language		
owl:Class	subclass	lang:0000001	lang:1002090		Ghanongga				ghn	I	L		Ghanongga language		
owl:Class	subclass	lang:0000001	lang:1002091		Ghomara				gho	I	E		Ghomara language		
owl:Class	subclass	lang:0000001	lang:1002092		Ghera				ghr	I	L		Ghera language		
owl:Class	subclass	lang:0000001	lang:1002093		Guhu-Samane				ghs	I	L		Guhu-Samane language		
owl:Class	subclass	lang:0000001	lang:1002094		Kuke				ght	I	L		Kuke language		
owl:Class	subclass	lang:0000001	lang:1002095		Kija				gia	I	L		Kija language		
owl:Class	subclass	lang:0000001	lang:1002096		Gibanawa				gib	I	L		Gibanawa language		
owl:Class	subclass	lang:0000001	lang:1002097		Gail				gic	I	L		Gail language		
owl:Class	subclass	lang:0000001	lang:1002098		Gidar				gid	I	L		Gidar language		
owl:Class	subclass	lang:0000001	lang:1002099		Gaɓogbo				gie	I	L		Gaɓogbo language		
owl:Class	subclass	lang:0000001	lang:1002100		Goaria				gig	I	L		Goaria language		
owl:Class	subclass	lang:0000001	lang:1002101		Githabul				gih	I	L		Githabul language		
owl:Class	subclass	lang:0000001	lang:1002102		Gilbertese		gil	gil	gil	I	L		Gilbertese language		
owl:Class	subclass	lang:0000001	lang:1002103		Gimi (Eastern Highlands)				gim	I	L		Gimi (Eastern Highlands) language		
owl:Class	subclass	lang:0000001	lang:1002104		Hinukh				gin	I	L		Hinukh language		
owl:Class	subclass	lang:0000001	lang:1002105		Gimi (West New Britain)				gip	I	L		Gimi (West New Britain) language		
owl:Class	subclass	lang:0000001	lang:1002106		Green Gelao				giq	I	L		Green Gelao language		
owl:Class	subclass	lang:0000001	lang:1002107		Red Gelao				gir	I	L		Red Gelao language		
owl:Class	subclass	lang:0000001	lang:1002108		North Giziga				gis	I	L		North Giziga language		
owl:Class	subclass	lang:0000001	lang:1002109		Gitxsan				git	I	L		Gitxsan language		
owl:Class	subclass	lang:0000001	lang:1002110		Mulao				giu	I	L		Mulao language		
owl:Class	subclass	lang:0000001	lang:1002111		White Gelao				giw	I	L		White Gelao language		
owl:Class	subclass	lang:0000001	lang:1002112		Gilima				gix	I	L		Gilima language		
owl:Class	subclass	lang:0000001	lang:1002113		Giyug				giy	I	L		Giyug language		
owl:Class	subclass	lang:0000001	lang:1002114		South Giziga				giz	I	L		South Giziga language		
owl:Class	subclass	lang:0000001	lang:1002115		Geji				gji	I	L		Geji language		
owl:Class	subclass	lang:0000001	lang:1002116		Kachi Koli				gjk	I	L		Kachi Koli language		
owl:Class	subclass	lang:0000001	lang:1002117		Gunditjmara				gjm	I	E		Gunditjmara language		
owl:Class	subclass	lang:0000001	lang:1002118		Gonja				gjn	I	L		Gonja language		
owl:Class	subclass	lang:0000001	lang:1002119		Gurindji Kriol				gjr	I	L		Gurindji Kriol language		
owl:Class	subclass	lang:0000001	lang:1002120		Gujari				gju	I	L		Gujari language		
owl:Class	subclass	lang:0000001	lang:1002121		Guya				gka	I	L		Guya language		
owl:Class	subclass	lang:0000001	lang:1002122		Magɨ (Madang Province)				gkd	I	L		Magɨ (Madang Province) language		
owl:Class	subclass	lang:0000001	lang:1002123		Ndai				gke	I	L		Ndai language		
owl:Class	subclass	lang:0000001	lang:1002124		Gokana				gkn	I	L		Gokana language		
owl:Class	subclass	lang:0000001	lang:1002125		Kok-Nar				gko	I	E		Kok-Nar language		
owl:Class	subclass	lang:0000001	lang:1002126		Guinea Kpelle				gkp	I	L		Guinea Kpelle language		
owl:Class	subclass	lang:0000001	lang:1002127		ǂUngkue				gku	I	E		ǂUngkue language		
owl:Class	subclass	lang:0000001	lang:1002128		Scottish Gaelic	gd	gla	gla	gla	I	L		Scottish Gaelic language		
owl:Class	subclass	lang:0000001	lang:1002129		Bon Gula				glc	I	L		Bon Gula language		
owl:Class	subclass	lang:0000001	lang:1002130		Nanai				gld	I	L		Nanai language		
owl:Class	subclass	lang:0000001	lang:1002131		Irish	ga	gle	gle	gle	I	L		Irish language		
owl:Class	subclass	lang:0000001	lang:1002132		Galician	gl	glg	glg	glg	I	L		Galician language		
owl:Class	subclass	lang:0000001	lang:1002133		Northwest Pashai				glh	I	L		Northwest Pashai language		
owl:Class	subclass	lang:0000001	lang:1002134		Guliguli				gli	I	E		Guliguli language		
owl:Class	subclass	lang:0000001	lang:1002135		Gula Iro				glj	I	L		Gula Iro language		
owl:Class	subclass	lang:0000001	lang:1002136		Gilaki				glk	I	L		Gilaki language		
owl:Class	subclass	lang:0000001	lang:1002137		Garlali				gll	I	E		Garlali language		
owl:Class	subclass	lang:0000001	lang:1002138		Galambu				glo	I	L		Galambu language		
owl:Class	subclass	lang:0000001	lang:1002139		Glaro-Twabo				glr	I	L		Glaro-Twabo language		
owl:Class	subclass	lang:0000001	lang:1002140		Gula (Chad)				glu	I	L		Gula (Chad) language		
owl:Class	subclass	lang:0000001	lang:1002141		Manx	gv	glv	glv	glv	I	L		Manx language		
owl:Class	subclass	lang:0000001	lang:1002142		Glavda				glw	I	L		Glavda language		
owl:Class	subclass	lang:0000001	lang:1002143		Gule				gly	I	E		Gule language		
owl:Class	subclass	lang:0000001	lang:1002144		Gambera				gma	I	E		Gambera language		
owl:Class	subclass	lang:0000001	lang:1002145		Gula'alaa				gmb	I	L		Gula'alaa language		
owl:Class	subclass	lang:0000001	lang:1002146		Mághdì				gmd	I	L		Mághdì language		
owl:Class	subclass	lang:0000001	lang:1002147		Magɨyi				gmg	I	L		Magɨyi language		
owl:Class	subclass	lang:0000001	lang:1002148		Middle High German (ca. 1050-1500)		gmh	gmh	gmh	I	H		Middle High German (ca. 1050-1500) language		
owl:Class	subclass	lang:0000001	lang:1002149		Middle Low German				gml	I	H		Middle Low German language		
owl:Class	subclass	lang:0000001	lang:1002150		Gbaya-Mbodomo				gmm	I	L		Gbaya-Mbodomo language		
owl:Class	subclass	lang:0000001	lang:1002151		Gimnime				gmn	I	L		Gimnime language		
owl:Class	subclass	lang:0000001	lang:1002152		Gumalu				gmu	I	L		Gumalu language		
owl:Class	subclass	lang:0000001	lang:1002153		Gamo				gmv	I	L		Gamo language		
owl:Class	subclass	lang:0000001	lang:1002154		Magoma				gmx	I	L		Magoma language		
owl:Class	subclass	lang:0000001	lang:1002155		Mycenaean Greek				gmy	I	A		Mycenaean Greek language		
owl:Class	subclass	lang:0000001	lang:1002156		Mgbolizhia				gmz	I	L		Mgbolizhia language		
owl:Class	subclass	lang:0000001	lang:1002157		Kaansa				gna	I	L		Kaansa language		
owl:Class	subclass	lang:0000001	lang:1002158		Gangte				gnb	I	L		Gangte language		
owl:Class	subclass	lang:0000001	lang:1002159		Guanche				gnc	I	E		Guanche language		
owl:Class	subclass	lang:0000001	lang:1002160		Zulgo-Gemzek				gnd	I	L		Zulgo-Gemzek language		
owl:Class	subclass	lang:0000001	lang:1002161		Ganang				gne	I	L		Ganang language		
owl:Class	subclass	lang:0000001	lang:1002162		Ngangam				gng	I	L		Ngangam language		
owl:Class	subclass	lang:0000001	lang:1002163		Lere				gnh	I	L		Lere language		
owl:Class	subclass	lang:0000001	lang:1002164		Gooniyandi				gni	I	L		Gooniyandi language		
owl:Class	subclass	lang:0000001	lang:1002165		Ngen				gnj	I	L		Ngen language		
owl:Class	subclass	lang:0000001	lang:1002166		ǁGana				gnk	I	L		ǁGana language		
owl:Class	subclass	lang:0000001	lang:1002167		Gangulu				gnl	I	E		Gangulu language		
owl:Class	subclass	lang:0000001	lang:1002168		Ginuman				gnm	I	L		Ginuman language		
owl:Class	subclass	lang:0000001	lang:1002169		Gumatj				gnn	I	L		Gumatj language		
owl:Class	subclass	lang:0000001	lang:1002170		Northern Gondi				gno	I	L		Northern Gondi language		
owl:Class	subclass	lang:0000001	lang:1002171		Gana				gnq	I	L		Gana language		
owl:Class	subclass	lang:0000001	lang:1002172		Gureng Gureng				gnr	I	E		Gureng Gureng language		
owl:Class	subclass	lang:0000001	lang:1002173		Guntai				gnt	I	L		Guntai language		
owl:Class	subclass	lang:0000001	lang:1002174		Gnau				gnu	I	L		Gnau language		
owl:Class	subclass	lang:0000001	lang:1002175		Western Bolivian Guaraní				gnw	I	L		Western Bolivian Guaraní language		
owl:Class	subclass	lang:0000001	lang:1002176		Ganzi				gnz	I	L		Ganzi language		
owl:Class	subclass	lang:0000001	lang:1002177		Guro				goa	I	L		Guro language		
owl:Class	subclass	lang:0000001	lang:1002178		Playero				gob	I	L		Playero language		
owl:Class	subclass	lang:0000001	lang:1002179		Gorakor				goc	I	L		Gorakor language		
owl:Class	subclass	lang:0000001	lang:1002180		Godié				god	I	L		Godié language		
owl:Class	subclass	lang:0000001	lang:1002181		Gongduk				goe	I	L		Gongduk language		
owl:Class	subclass	lang:0000001	lang:1002182		Gofa				gof	I	L		Gofa language		
owl:Class	subclass	lang:0000001	lang:1002183		Gogo				gog	I	L		Gogo language		
owl:Class	subclass	lang:0000001	lang:1002184		Old High German (ca. 750-1050)		goh	goh	goh	I	H		Old High German (ca. 750-1050) language		
owl:Class	subclass	lang:0000001	lang:1002185		Gobasi				goi	I	L		Gobasi language		
owl:Class	subclass	lang:0000001	lang:1002186		Gowlan				goj	I	L		Gowlan language		
owl:Class	subclass	lang:0000001	lang:1002187		Gowli				gok	I	L		Gowli language		
owl:Class	subclass	lang:0000001	lang:1002188		Gola				gol	I	L		Gola language		
owl:Class	subclass	lang:0000001	lang:1002189		Goan Konkani				gom	I	L		Goan Konkani language		
owl:Class	subclass	lang:0000001	lang:1002190		Gondi		gon	gon	gon	M	L		Gondi language		
owl:Class	subclass	lang:0000001	lang:1002191		Gone Dau				goo	I	L		Gone Dau language		
owl:Class	subclass	lang:0000001	lang:1002192		Yeretuar				gop	I	L		Yeretuar language		
owl:Class	subclass	lang:0000001	lang:1002193		Gorap				goq	I	L		Gorap language		
owl:Class	subclass	lang:0000001	lang:1002194		Gorontalo		gor	gor	gor	I	L		Gorontalo language		
owl:Class	subclass	lang:0000001	lang:1002195		Gronings				gos	I	L		Gronings language		
owl:Class	subclass	lang:0000001	lang:1002196		Gothic		got	got	got	I	A		Gothic language		
owl:Class	subclass	lang:0000001	lang:1002197		Gavar				gou	I	L		Gavar language		
owl:Class	subclass	lang:0000001	lang:1002198		Gorowa				gow	I	L		Gorowa language		
owl:Class	subclass	lang:0000001	lang:1002199		Gobu				gox	I	L		Gobu language		
owl:Class	subclass	lang:0000001	lang:1002200		Goundo				goy	I	L		Goundo language		
owl:Class	subclass	lang:0000001	lang:1002201		Gozarkhani				goz	I	L		Gozarkhani language		
owl:Class	subclass	lang:0000001	lang:1002202		Gupa-Abawa				gpa	I	L		Gupa-Abawa language		
owl:Class	subclass	lang:0000001	lang:1002203		Ghanaian Pidgin English				gpe	I	L		Ghanaian Pidgin English language		
